group,b,c,M,N,a,d,batch_size,triton_ms,cuda_ms,cuda_error
group1,2,8,512,2048,1,256,1,0.034162,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 1, 2, 8, 256, half, 4) in the .best file, nor could we find d"
group1,2,8,512,2048,1,256,2,0.052482,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 1, 2, 8, 256, half, 4) in the .best file, nor could we find d"
group1,2,8,512,2048,1,256,4,0.038349,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 1, 2, 8, 256, half, 4) in the .best file, nor could we find d"
group1,2,8,512,2048,1,256,8,0.037140,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 1, 2, 8, 256, half, 4) in the .best file, nor could we find d"
group1,2,8,512,2048,1,256,16,0.037514,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 1, 2, 8, 256, half, 4) in the .best file, nor could we find "
group1,2,8,512,2048,1,256,32,0.038185,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 1, 2, 8, 256, half, 4) in the .best file, nor could we find "
group1,2,8,512,2048,1,256,64,0.039033,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 1, 2, 8, 256, half, 4) in the .best file, nor could we find "
group1,2,8,512,2048,1,256,128,0.038562,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 1, 2, 8, 256, half, 4) in the .best file, nor could we find"
group1,2,8,512,2048,1,256,256,0.038490,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 1, 2, 8, 256, half, 4) in the .best file, nor could we find"
group1,2,8,512,2048,1,256,512,0.038695,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 1, 2, 8, 256, half, 4) in the .best file, nor could we find"
group1,2,8,512,2048,1,256,1024,0.044861,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 1, 2, 8, 256, half, 4) in the .best file, nor could we fin"
group1,2,8,512,2048,1,256,2048,0.081470,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 1, 2, 8, 256, half, 4) in the .best file, nor could we fin"
group1,2,8,512,2048,1,256,4096,0.152794,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 1, 2, 8, 256, half, 4) in the .best file, nor could we fin"
group1,2,8,512,2048,2,128,1,0.024859,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 2, 2, 8, 128, half, 4) in the .best file, nor could we find d"
group1,2,8,512,2048,2,128,2,0.037807,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 2, 2, 8, 128, half, 4) in the .best file, nor could we find d"
group1,2,8,512,2048,2,128,4,0.038285,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 2, 2, 8, 128, half, 4) in the .best file, nor could we find d"
group1,2,8,512,2048,2,128,8,0.037197,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 2, 2, 8, 128, half, 4) in the .best file, nor could we find d"
group1,2,8,512,2048,2,128,16,0.038765,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 2, 2, 8, 128, half, 4) in the .best file, nor could we find "
group1,2,8,512,2048,2,128,32,0.038443,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 2, 2, 8, 128, half, 4) in the .best file, nor could we find "
group1,2,8,512,2048,2,128,64,0.039690,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 2, 2, 8, 128, half, 4) in the .best file, nor could we find "
group1,2,8,512,2048,2,128,128,0.038121,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 2, 2, 8, 128, half, 4) in the .best file, nor could we find"
group1,2,8,512,2048,2,128,256,0.038532,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 2, 2, 8, 128, half, 4) in the .best file, nor could we find"
group1,2,8,512,2048,2,128,512,0.038315,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 2, 2, 8, 128, half, 4) in the .best file, nor could we find"
